3.357230000000000000e+05,5.020000000000000000e+03
3.357430000000000000e+05,5.059000000000000000e+03
3.357630000000000000e+05,5.064000000000000000e+03
3.357830000000000000e+05,5.072000000000000000e+03
3.358030000000000000e+05,5.029000000000000000e+03
3.358230000000000000e+05,5.015000000000000000e+03
3.358430000000000000e+05,4.959000000000000000e+03
3.358630000000000000e+05,4.987000000000000000e+03
3.358830000000000000e+05,4.921000000000000000e+03
3.359030000000000000e+05,4.957000000000000000e+03
3.359230000000000000e+05,4.960000000000000000e+03
3.359430000000000000e+05,5.007000000000000000e+03
3.359630000000000000e+05,5.051000000000000000e+03
3.359830000000000000e+05,5.109000000000000000e+03
3.360030000000000000e+05,5.134000000000000000e+03
3.360230000000000000e+05,5.172000000000000000e+03
3.360430000000000000e+05,5.140000000000000000e+03
3.360630000000000000e+05,5.156000000000000000e+03
3.360830000000000000e+05,5.115000000000000000e+03
3.361030000000000000e+05,5.128000000000000000e+03
3.361230000000000000e+05,5.089000000000000000e+03
3.361430000000000000e+05,5.094000000000000000e+03
3.361630000000000000e+05,5.075000000000000000e+03
3.361830000000000000e+05,5.085000000000000000e+03
3.362030000000000000e+05,5.077000000000000000e+03
3.362230000000000000e+05,5.103000000000000000e+03
3.362430000000000000e+05,5.084000000000000000e+03
3.362630000000000000e+05,5.102000000000000000e+03
3.362830000000000000e+05,5.047000000000000000e+03
3.363030000000000000e+05,5.093000000000000000e+03
3.363230000000000000e+05,5.060000000000000000e+03
3.363430000000000000e+05,5.075000000000000000e+03
3.363630000000000000e+05,5.015000000000000000e+03
3.363830000000000000e+05,5.050000000000000000e+03
3.364030000000000000e+05,4.987000000000000000e+03
3.364230000000000000e+05,5.027000000000000000e+03
3.364430000000000000e+05,4.970000000000000000e+03
3.364630000000000000e+05,5.021000000000000000e+03
3.364830000000000000e+05,4.961000000000000000e+03
3.365030000000000000e+05,4.983000000000000000e+03
3.365230000000000000e+05,4.939000000000000000e+03
3.365430000000000000e+05,4.975000000000000000e+03
3.365630000000000000e+05,4.950000000000000000e+03
3.365830000000000000e+05,4.973000000000000000e+03
3.366030000000000000e+05,4.944000000000000000e+03
3.366230000000000000e+05,4.996000000000000000e+03
3.366430000000000000e+05,5.030000000000000000e+03
3.366630000000000000e+05,5.085000000000000000e+03
3.366830000000000000e+05,5.099000000000000000e+03
3.367030000000000000e+05,5.204000000000000000e+03
3.367230000000000000e+05,5.151000000000000000e+03
3.367430000000000000e+05,5.242000000000000000e+03
3.367630000000000000e+05,5.146000000000000000e+03
3.367830000000000000e+05,5.227000000000000000e+03
3.368030000000000000e+05,5.111000000000000000e+03
3.368230000000000000e+05,5.165000000000000000e+03
3.368430000000000000e+05,5.103000000000000000e+03
3.368630000000000000e+05,5.134000000000000000e+03
3.368830000000000000e+05,5.033000000000000000e+03
3.369030000000000000e+05,5.102000000000000000e+03
3.369230000000000000e+05,5.043000000000000000e+03
3.369430000000000000e+05,5.095000000000000000e+03
3.369630000000000000e+05,5.060000000000000000e+03
3.369830000000000000e+05,5.083000000000000000e+03
3.370030000000000000e+05,5.082000000000000000e+03
3.370230000000000000e+05,5.087000000000000000e+03
3.370430000000000000e+05,5.061000000000000000e+03
3.370630000000000000e+05,5.045000000000000000e+03
3.370830000000000000e+05,5.032000000000000000e+03
3.371030000000000000e+05,5.039000000000000000e+03
3.371230000000000000e+05,5.001000000000000000e+03
3.371430000000000000e+05,4.959000000000000000e+03
3.371630000000000000e+05,4.989000000000000000e+03
3.371830000000000000e+05,4.968000000000000000e+03
3.372030000000000000e+05,4.999000000000000000e+03
3.372230000000000000e+05,4.951000000000000000e+03
3.372430000000000000e+05,4.984000000000000000e+03
3.372630000000000000e+05,4.988000000000000000e+03
3.372830000000000000e+05,5.010000000000000000e+03
3.373030000000000000e+05,4.975000000000000000e+03
3.373230000000000000e+05,5.017000000000000000e+03
3.373430000000000000e+05,5.067000000000000000e+03
3.373630000000000000e+05,5.120000000000000000e+03
3.373830000000000000e+05,5.192000000000000000e+03
3.374030000000000000e+05,5.245000000000000000e+03
3.374230000000000000e+05,5.282000000000000000e+03
3.374430000000000000e+05,5.331000000000000000e+03
3.374630000000000000e+05,5.292000000000000000e+03
3.374830000000000000e+05,5.361000000000000000e+03
3.375030000000000000e+05,5.350000000000000000e+03
3.375230000000000000e+05,5.383000000000000000e+03
3.375430000000000000e+05,5.415000000000000000e+03
3.375630000000000000e+05,5.483000000000000000e+03
3.375830000000000000e+05,5.416000000000000000e+03
3.376030000000000000e+05,5.401000000000000000e+03
3.376230000000000000e+05,5.381000000000000000e+03
3.376430000000000000e+05,5.404000000000000000e+03
3.376630000000000000e+05,5.337000000000000000e+03
3.376830000000000000e+05,5.359000000000000000e+03
3.377030000000000000e+05,5.307000000000000000e+03
3.377230000000000000e+05,5.338000000000000000e+03
3.377430000000000000e+05,5.265000000000000000e+03
3.377630000000000000e+05,5.297000000000000000e+03
3.377830000000000000e+05,5.203000000000000000e+03
3.378030000000000000e+05,5.185000000000000000e+03
3.378230000000000000e+05,5.154000000000000000e+03
3.378430000000000000e+05,5.154000000000000000e+03
3.378630000000000000e+05,5.118000000000000000e+03
3.378830000000000000e+05,5.109000000000000000e+03
3.379030000000000000e+05,5.072000000000000000e+03
3.379230000000000000e+05,5.106000000000000000e+03
3.379430000000000000e+05,5.081000000000000000e+03
3.379630000000000000e+05,5.124000000000000000e+03
3.379830000000000000e+05,5.082000000000000000e+03
3.380030000000000000e+05,5.142000000000000000e+03
3.380230000000000000e+05,5.163000000000000000e+03
3.380430000000000000e+05,5.213000000000000000e+03
3.380630000000000000e+05,5.247000000000000000e+03
3.380830000000000000e+05,5.329000000000000000e+03
3.381030000000000000e+05,5.296000000000000000e+03
3.381230000000000000e+05,5.385000000000000000e+03
3.381430000000000000e+05,5.334000000000000000e+03
3.381630000000000000e+05,5.333000000000000000e+03
3.381830000000000000e+05,5.350000000000000000e+03
3.382030000000000000e+05,5.361000000000000000e+03
3.382230000000000000e+05,5.309000000000000000e+03
3.382430000000000000e+05,5.359000000000000000e+03
3.382630000000000000e+05,5.301000000000000000e+03
3.382830000000000000e+05,5.356000000000000000e+03
