1.497423000000000000e+06,3.157000000000000000e+03
1.497443000000000000e+06,3.150000000000000000e+03
1.497463000000000000e+06,3.144000000000000000e+03
1.497483000000000000e+06,3.138000000000000000e+03
1.497503000000000000e+06,3.140000000000000000e+03
1.497523000000000000e+06,3.130000000000000000e+03
1.497543000000000000e+06,3.136000000000000000e+03
1.497563000000000000e+06,3.124000000000000000e+03
1.497583000000000000e+06,3.105000000000000000e+03
1.497603000000000000e+06,3.113000000000000000e+03
1.497623000000000000e+06,3.101000000000000000e+03
1.497643000000000000e+06,3.108000000000000000e+03
1.497663000000000000e+06,3.102000000000000000e+03
1.497688000000000000e+06,3.109000000000000000e+03
1.497703000000000000e+06,3.106000000000000000e+03
1.497723000000000000e+06,3.103000000000000000e+03
1.497743000000000000e+06,3.089000000000000000e+03
1.497763000000000000e+06,3.095000000000000000e+03
1.497783000000000000e+06,3.104000000000000000e+03
1.497803000000000000e+06,3.091000000000000000e+03
1.497823000000000000e+06,3.097000000000000000e+03
1.497843000000000000e+06,3.094000000000000000e+03
1.497863000000000000e+06,3.075000000000000000e+03
1.497883000000000000e+06,3.082000000000000000e+03
1.497903000000000000e+06,3.126000000000000000e+03
1.497923000000000000e+06,3.128000000000000000e+03
1.497943000000000000e+06,3.150000000000000000e+03
1.497963000000000000e+06,3.156000000000000000e+03
1.497983000000000000e+06,3.171000000000000000e+03
1.498003000000000000e+06,3.146000000000000000e+03
1.498023000000000000e+06,3.140000000000000000e+03
1.498043000000000000e+06,3.140000000000000000e+03
1.498063000000000000e+06,3.129000000000000000e+03
1.498083000000000000e+06,3.139000000000000000e+03
1.498103000000000000e+06,3.129000000000000000e+03
1.498123000000000000e+06,3.126000000000000000e+03
1.498143000000000000e+06,3.131000000000000000e+03
1.498163000000000000e+06,3.122000000000000000e+03
1.498183000000000000e+06,3.127000000000000000e+03
1.498203000000000000e+06,3.120000000000000000e+03
1.498223000000000000e+06,3.107000000000000000e+03
1.498243000000000000e+06,3.114000000000000000e+03
1.498263000000000000e+06,3.116000000000000000e+03
1.498283000000000000e+06,3.115000000000000000e+03
1.498303000000000000e+06,3.117000000000000000e+03
1.498323000000000000e+06,3.115000000000000000e+03
1.498343000000000000e+06,3.129000000000000000e+03
1.498363000000000000e+06,3.109000000000000000e+03
1.498383000000000000e+06,3.092000000000000000e+03
1.498403000000000000e+06,3.109000000000000000e+03
1.498423000000000000e+06,3.106000000000000000e+03
1.498443000000000000e+06,3.110000000000000000e+03
1.498463000000000000e+06,3.101000000000000000e+03
1.498483000000000000e+06,3.110000000000000000e+03
1.498503000000000000e+06,3.107000000000000000e+03
1.498523000000000000e+06,3.092000000000000000e+03
1.498543000000000000e+06,3.100000000000000000e+03
1.498563000000000000e+06,3.092000000000000000e+03
1.498583000000000000e+06,3.097000000000000000e+03
1.498603000000000000e+06,3.094000000000000000e+03
1.498623000000000000e+06,3.090000000000000000e+03
1.498643000000000000e+06,3.088000000000000000e+03
1.498663000000000000e+06,3.085000000000000000e+03
1.498683000000000000e+06,3.087000000000000000e+03
1.498703000000000000e+06,3.084000000000000000e+03
1.498723000000000000e+06,3.084000000000000000e+03
1.498743000000000000e+06,3.083000000000000000e+03
1.498763000000000000e+06,3.082000000000000000e+03
1.498783000000000000e+06,3.094000000000000000e+03
1.498803000000000000e+06,3.130000000000000000e+03
1.498823000000000000e+06,3.139000000000000000e+03
1.498843000000000000e+06,3.154000000000000000e+03
1.498863000000000000e+06,3.152000000000000000e+03
1.498883000000000000e+06,3.144000000000000000e+03
1.498903000000000000e+06,3.143000000000000000e+03
1.498923000000000000e+06,3.148000000000000000e+03
1.498943000000000000e+06,3.134000000000000000e+03
1.498963000000000000e+06,3.132000000000000000e+03
1.498983000000000000e+06,3.137000000000000000e+03
1.499003000000000000e+06,3.125000000000000000e+03
1.499023000000000000e+06,3.134000000000000000e+03
1.499043000000000000e+06,3.127000000000000000e+03
1.499063000000000000e+06,3.126000000000000000e+03
1.499083000000000000e+06,3.131000000000000000e+03
1.499103000000000000e+06,3.126000000000000000e+03
1.499123000000000000e+06,3.123000000000000000e+03
1.499143000000000000e+06,3.121000000000000000e+03
1.499163000000000000e+06,3.130000000000000000e+03
1.499183000000000000e+06,3.120000000000000000e+03
1.499203000000000000e+06,3.112000000000000000e+03
1.499223000000000000e+06,3.118000000000000000e+03
1.499243000000000000e+06,3.119000000000000000e+03
1.499263000000000000e+06,3.112000000000000000e+03
1.499283000000000000e+06,3.116000000000000000e+03
1.499303000000000000e+06,3.116000000000000000e+03
1.499323000000000000e+06,3.107000000000000000e+03
1.499343000000000000e+06,3.106000000000000000e+03
1.499363000000000000e+06,3.112000000000000000e+03
1.499383000000000000e+06,3.109000000000000000e+03
1.499403000000000000e+06,3.105000000000000000e+03
1.499423000000000000e+06,3.108000000000000000e+03
1.499443000000000000e+06,3.094000000000000000e+03
1.499463000000000000e+06,3.103000000000000000e+03
1.499483000000000000e+06,3.094000000000000000e+03
1.499503000000000000e+06,3.102000000000000000e+03
1.499523000000000000e+06,3.106000000000000000e+03
1.499543000000000000e+06,3.095000000000000000e+03
1.499563000000000000e+06,3.096000000000000000e+03
1.499583000000000000e+06,3.096000000000000000e+03
1.499603000000000000e+06,3.101000000000000000e+03
1.499623000000000000e+06,3.092000000000000000e+03
1.499643000000000000e+06,3.090000000000000000e+03
1.499663000000000000e+06,3.087000000000000000e+03
1.499689000000000000e+06,3.113000000000000000e+03
1.499703000000000000e+06,3.124000000000000000e+03
1.499723000000000000e+06,3.151000000000000000e+03
1.499743000000000000e+06,3.149000000000000000e+03
1.499763000000000000e+06,3.141000000000000000e+03
1.499783000000000000e+06,3.144000000000000000e+03
1.499803000000000000e+06,3.150000000000000000e+03
1.499823000000000000e+06,3.141000000000000000e+03
1.499843000000000000e+06,3.142000000000000000e+03
1.499863000000000000e+06,3.137000000000000000e+03
1.499883000000000000e+06,3.138000000000000000e+03
1.499903000000000000e+06,3.138000000000000000e+03
1.499923000000000000e+06,3.122000000000000000e+03
1.499943000000000000e+06,3.130000000000000000e+03
1.499963000000000000e+06,3.140000000000000000e+03
1.499983000000000000e+06,3.127000000000000000e+03
1.500003000000000000e+06,3.124000000000000000e+03
1.500023000000000000e+06,3.127000000000000000e+03
1.500043000000000000e+06,3.128000000000000000e+03
1.500063000000000000e+06,3.126000000000000000e+03
1.500083000000000000e+06,3.123000000000000000e+03
1.500103000000000000e+06,3.127000000000000000e+03
1.500123000000000000e+06,3.123000000000000000e+03
1.500143000000000000e+06,3.122000000000000000e+03
1.500163000000000000e+06,3.129000000000000000e+03
1.500183000000000000e+06,3.118000000000000000e+03
1.500203000000000000e+06,3.101000000000000000e+03
1.500223000000000000e+06,3.113000000000000000e+03
1.500243000000000000e+06,3.105000000000000000e+03
1.500263000000000000e+06,3.110000000000000000e+03
1.500283000000000000e+06,3.102000000000000000e+03
1.500303000000000000e+06,3.111000000000000000e+03
1.500323000000000000e+06,3.101000000000000000e+03
1.500343000000000000e+06,3.089000000000000000e+03
1.500363000000000000e+06,3.097000000000000000e+03
1.500383000000000000e+06,3.093000000000000000e+03
1.500403000000000000e+06,3.094000000000000000e+03
1.500423000000000000e+06,3.092000000000000000e+03
1.500443000000000000e+06,3.088000000000000000e+03
1.500463000000000000e+06,3.089000000000000000e+03
1.500483000000000000e+06,3.088000000000000000e+03
1.500503000000000000e+06,3.090000000000000000e+03
1.500523000000000000e+06,3.081000000000000000e+03
1.500543000000000000e+06,3.079000000000000000e+03
1.500563000000000000e+06,3.082000000000000000e+03
1.500583000000000000e+06,3.101000000000000000e+03
1.500603000000000000e+06,3.120000000000000000e+03
1.500623000000000000e+06,3.137000000000000000e+03
1.500643000000000000e+06,3.139000000000000000e+03
1.500663000000000000e+06,3.147000000000000000e+03
1.500683000000000000e+06,3.138000000000000000e+03
1.500703000000000000e+06,3.141000000000000000e+03
1.500723000000000000e+06,3.132000000000000000e+03
1.500743000000000000e+06,3.143000000000000000e+03
1.500763000000000000e+06,3.131000000000000000e+03
1.500783000000000000e+06,3.138000000000000000e+03
1.500803000000000000e+06,3.130000000000000000e+03
1.500823000000000000e+06,3.116000000000000000e+03
1.500843000000000000e+06,3.125000000000000000e+03
1.500863000000000000e+06,3.129000000000000000e+03
1.500883000000000000e+06,3.122000000000000000e+03
1.500903000000000000e+06,3.121000000000000000e+03
1.500923000000000000e+06,3.125000000000000000e+03
1.500943000000000000e+06,3.121000000000000000e+03
1.500963000000000000e+06,3.122000000000000000e+03
1.500983000000000000e+06,3.120000000000000000e+03
1.501003000000000000e+06,3.119000000000000000e+03
1.501023000000000000e+06,3.111000000000000000e+03
