1.669168000000000000e+06,1.675000000000000000e+03,1.690000000000000000e+03,2.240000000000000000e+03
1.669188000000000000e+06,1.668000000000000000e+03,1.697000000000000000e+03,2.240000000000000000e+03
1.669208000000000000e+06,1.680000000000000000e+03,1.690000000000000000e+03,2.240000000000000000e+03
1.669228000000000000e+06,1.690000000000000000e+03,1.690000000000000000e+03,2.234000000000000000e+03
1.669248000000000000e+06,1.687000000000000000e+03,1.691000000000000000e+03,2.225000000000000000e+03
1.669268000000000000e+06,1.685000000000000000e+03,1.680000000000000000e+03,2.240000000000000000e+03
1.669288000000000000e+06,1.683000000000000000e+03,1.697000000000000000e+03,2.238000000000000000e+03
1.669308000000000000e+06,1.683000000000000000e+03,1.685000000000000000e+03,2.231000000000000000e+03
1.669328000000000000e+06,1.677000000000000000e+03,1.699000000000000000e+03,2.231000000000000000e+03
1.669348000000000000e+06,1.695000000000000000e+03,1.690000000000000000e+03,2.250000000000000000e+03
1.669368000000000000e+06,1.680000000000000000e+03,1.681000000000000000e+03,2.239000000000000000e+03
1.669388000000000000e+06,1.679000000000000000e+03,1.685000000000000000e+03,2.255000000000000000e+03
1.669408000000000000e+06,1.673000000000000000e+03,1.697000000000000000e+03,2.231000000000000000e+03
1.669428000000000000e+06,1.674000000000000000e+03,1.695000000000000000e+03,2.234000000000000000e+03
1.669448000000000000e+06,1.684000000000000000e+03,1.689000000000000000e+03,2.240000000000000000e+03
1.669468000000000000e+06,1.690000000000000000e+03,1.691000000000000000e+03,2.238000000000000000e+03
1.669488000000000000e+06,1.697000000000000000e+03,1.696000000000000000e+03,2.229000000000000000e+03
1.669508000000000000e+06,1.689000000000000000e+03,1.699000000000000000e+03,2.224000000000000000e+03
1.669528000000000000e+06,1.692000000000000000e+03,1.702000000000000000e+03,2.229000000000000000e+03
1.669548000000000000e+06,1.686000000000000000e+03,1.693000000000000000e+03,2.231000000000000000e+03
1.669568000000000000e+06,1.683000000000000000e+03,1.685000000000000000e+03,2.224000000000000000e+03
1.669588000000000000e+06,1.681000000000000000e+03,1.701000000000000000e+03,2.224000000000000000e+03
1.669608000000000000e+06,1.689000000000000000e+03,1.691000000000000000e+03,2.237000000000000000e+03
1.669628000000000000e+06,1.680000000000000000e+03,1.702000000000000000e+03,2.249000000000000000e+03
1.669648000000000000e+06,1.701000000000000000e+03,1.683000000000000000e+03,2.252000000000000000e+03
1.669668000000000000e+06,1.751000000000000000e+03,1.691000000000000000e+03,2.239000000000000000e+03
1.669688000000000000e+06,1.829000000000000000e+03,1.662000000000000000e+03,2.258000000000000000e+03
1.669708000000000000e+06,1.889000000000000000e+03,1.615000000000000000e+03,2.306000000000000000e+03
1.669728000000000000e+06,1.901000000000000000e+03,1.564000000000000000e+03,2.352000000000000000e+03
1.669748000000000000e+06,1.911000000000000000e+03,1.495000000000000000e+03,2.411000000000000000e+03
1.669768000000000000e+06,1.965000000000000000e+03,1.440000000000000000e+03,2.389000000000000000e+03
1.669788000000000000e+06,2.032000000000000000e+03,1.433000000000000000e+03,2.430000000000000000e+03
1.669808000000000000e+06,1.943000000000000000e+03,1.394000000000000000e+03,2.502000000000000000e+03
1.669828000000000000e+06,1.923000000000000000e+03,1.414000000000000000e+03,2.559000000000000000e+03
1.669848000000000000e+06,1.903000000000000000e+03,1.410000000000000000e+03,2.559000000000000000e+03
1.669868000000000000e+06,1.875000000000000000e+03,1.424000000000000000e+03,2.503000000000000000e+03
1.669888000000000000e+06,1.875000000000000000e+03,1.396000000000000000e+03,2.459000000000000000e+03
1.669908000000000000e+06,1.861000000000000000e+03,1.326000000000000000e+03,2.499000000000000000e+03
1.669928000000000000e+06,1.839000000000000000e+03,1.328000000000000000e+03,2.500000000000000000e+03
1.669948000000000000e+06,1.790000000000000000e+03,1.380000000000000000e+03,2.494000000000000000e+03
1.669968000000000000e+06,1.717000000000000000e+03,1.397000000000000000e+03,2.485000000000000000e+03
1.669988000000000000e+06,1.698000000000000000e+03,1.447000000000000000e+03,2.449000000000000000e+03
1.670008000000000000e+06,1.681000000000000000e+03,1.472000000000000000e+03,2.432000000000000000e+03
1.670028000000000000e+06,1.693000000000000000e+03,1.523000000000000000e+03,2.380000000000000000e+03
1.670048000000000000e+06,1.731000000000000000e+03,1.535000000000000000e+03,2.368000000000000000e+03
1.670068000000000000e+06,1.732000000000000000e+03,1.586000000000000000e+03,2.352000000000000000e+03
1.670088000000000000e+06,1.753000000000000000e+03,1.626000000000000000e+03,2.316000000000000000e+03
1.670108000000000000e+06,1.757000000000000000e+03,1.653000000000000000e+03,2.272000000000000000e+03
1.670128000000000000e+06,1.808000000000000000e+03,1.680000000000000000e+03,2.191000000000000000e+03
1.670148000000000000e+06,1.842000000000000000e+03,1.709000000000000000e+03,2.160000000000000000e+03
1.670168000000000000e+06,1.823000000000000000e+03,1.719000000000000000e+03,2.160000000000000000e+03
1.670188000000000000e+06,1.847000000000000000e+03,1.743000000000000000e+03,2.173000000000000000e+03
1.670208000000000000e+06,1.850000000000000000e+03,1.791000000000000000e+03,2.129000000000000000e+03
1.670228000000000000e+06,1.898000000000000000e+03,1.790000000000000000e+03,2.086000000000000000e+03
1.670248000000000000e+06,1.951000000000000000e+03,1.823000000000000000e+03,2.055000000000000000e+03
1.670268000000000000e+06,1.968000000000000000e+03,1.839000000000000000e+03,2.032000000000000000e+03
1.670288000000000000e+06,1.998000000000000000e+03,1.854000000000000000e+03,2.030000000000000000e+03
1.670308000000000000e+06,2.010000000000000000e+03,1.861000000000000000e+03,2.059000000000000000e+03
1.670328000000000000e+06,2.037000000000000000e+03,1.856000000000000000e+03,2.044000000000000000e+03
1.670348000000000000e+06,2.032000000000000000e+03,1.861000000000000000e+03,2.057000000000000000e+03
1.670368000000000000e+06,2.064000000000000000e+03,1.861000000000000000e+03,2.006000000000000000e+03
1.670388000000000000e+06,2.079000000000000000e+03,1.835000000000000000e+03,1.998000000000000000e+03
1.670408000000000000e+06,2.084000000000000000e+03,1.797000000000000000e+03,2.015000000000000000e+03
1.670428000000000000e+06,2.074000000000000000e+03,1.788000000000000000e+03,2.045000000000000000e+03
1.670448000000000000e+06,2.034000000000000000e+03,1.791000000000000000e+03,2.046000000000000000e+03
1.670468000000000000e+06,2.002000000000000000e+03,1.757000000000000000e+03,2.075000000000000000e+03
1.670488000000000000e+06,1.989000000000000000e+03,1.711000000000000000e+03,2.064000000000000000e+03
1.670508000000000000e+06,1.973000000000000000e+03,1.644000000000000000e+03,2.078000000000000000e+03
1.670528000000000000e+06,1.901000000000000000e+03,1.617000000000000000e+03,2.110000000000000000e+03
1.670548000000000000e+06,1.834000000000000000e+03,1.590000000000000000e+03,2.112000000000000000e+03
1.670568000000000000e+06,1.822000000000000000e+03,1.584000000000000000e+03,2.099000000000000000e+03
1.670588000000000000e+06,1.808000000000000000e+03,1.520000000000000000e+03,2.145000000000000000e+03
1.670608000000000000e+06,1.771000000000000000e+03,1.552000000000000000e+03,2.141000000000000000e+03
1.670628000000000000e+06,1.680000000000000000e+03,1.584000000000000000e+03,2.161000000000000000e+03
1.670648000000000000e+06,1.601000000000000000e+03,1.595000000000000000e+03,2.147000000000000000e+03
1.670668000000000000e+06,1.582000000000000000e+03,1.529000000000000000e+03,2.155000000000000000e+03
1.670688000000000000e+06,1.577000000000000000e+03,1.450000000000000000e+03,2.144000000000000000e+03
1.670708000000000000e+06,1.535000000000000000e+03,1.393000000000000000e+03,2.142000000000000000e+03
1.670728000000000000e+06,1.483000000000000000e+03,1.362000000000000000e+03,2.175000000000000000e+03
1.670748000000000000e+06,1.458000000000000000e+03,1.285000000000000000e+03,2.224000000000000000e+03
1.670768000000000000e+06,1.515000000000000000e+03,1.278000000000000000e+03,2.304000000000000000e+03
1.670788000000000000e+06,1.557000000000000000e+03,1.312000000000000000e+03,2.334000000000000000e+03
1.670808000000000000e+06,1.552000000000000000e+03,1.370000000000000000e+03,2.331000000000000000e+03
1.670828000000000000e+06,1.535000000000000000e+03,1.455000000000000000e+03,2.273000000000000000e+03
1.670848000000000000e+06,1.534000000000000000e+03,1.498000000000000000e+03,2.221000000000000000e+03
1.670868000000000000e+06,1.561000000000000000e+03,1.520000000000000000e+03,2.192000000000000000e+03
1.670888000000000000e+06,1.574000000000000000e+03,1.509000000000000000e+03,2.181000000000000000e+03
1.670908000000000000e+06,1.600000000000000000e+03,1.473000000000000000e+03,2.191000000000000000e+03
1.670928000000000000e+06,1.633000000000000000e+03,1.439000000000000000e+03,2.198000000000000000e+03
1.670948000000000000e+06,1.673000000000000000e+03,1.418000000000000000e+03,2.205000000000000000e+03
1.670968000000000000e+06,1.695000000000000000e+03,1.418000000000000000e+03,2.230000000000000000e+03
1.670988000000000000e+06,1.712000000000000000e+03,1.455000000000000000e+03,2.234000000000000000e+03
1.671008000000000000e+06,1.711000000000000000e+03,1.441000000000000000e+03,2.265000000000000000e+03
1.671028000000000000e+06,1.744000000000000000e+03,1.434000000000000000e+03,2.272000000000000000e+03
1.671048000000000000e+06,1.755000000000000000e+03,1.456000000000000000e+03,2.270000000000000000e+03
1.671068000000000000e+06,1.788000000000000000e+03,1.470000000000000000e+03,2.271000000000000000e+03
1.671088000000000000e+06,1.819000000000000000e+03,1.465000000000000000e+03,2.257000000000000000e+03
1.671113000000000000e+06,1.872000000000000000e+03,1.475000000000000000e+03,2.247000000000000000e+03
1.671128000000000000e+06,1.865000000000000000e+03,1.473000000000000000e+03,2.235000000000000000e+03
1.671148000000000000e+06,1.860000000000000000e+03,1.483000000000000000e+03,2.227000000000000000e+03
1.671168000000000000e+06,1.866000000000000000e+03,1.490000000000000000e+03,2.227000000000000000e+03
1.671188000000000000e+06,1.859000000000000000e+03,1.484000000000000000e+03,2.223000000000000000e+03
1.671208000000000000e+06,1.818000000000000000e+03,1.495000000000000000e+03,2.224000000000000000e+03
1.671228000000000000e+06,1.793000000000000000e+03,1.485000000000000000e+03,2.221000000000000000e+03
1.671248000000000000e+06,1.744000000000000000e+03,1.456000000000000000e+03,2.230000000000000000e+03
1.671268000000000000e+06,1.743000000000000000e+03,1.402000000000000000e+03,2.225000000000000000e+03
1.671288000000000000e+06,1.681000000000000000e+03,1.360000000000000000e+03,2.214000000000000000e+03
1.671308000000000000e+06,1.597000000000000000e+03,1.314000000000000000e+03,2.241000000000000000e+03
1.671328000000000000e+06,1.558000000000000000e+03,1.239000000000000000e+03,2.283000000000000000e+03
1.671348000000000000e+06,1.555000000000000000e+03,1.174000000000000000e+03,2.307000000000000000e+03
1.671368000000000000e+06,1.581000000000000000e+03,1.167000000000000000e+03,2.333000000000000000e+03
1.671388000000000000e+06,1.535000000000000000e+03,1.216000000000000000e+03,2.368000000000000000e+03
1.671408000000000000e+06,1.455000000000000000e+03,1.259000000000000000e+03,2.370000000000000000e+03
1.671428000000000000e+06,1.396000000000000000e+03,1.316000000000000000e+03,2.368000000000000000e+03
1.671448000000000000e+06,1.347000000000000000e+03,1.331000000000000000e+03,2.365000000000000000e+03
1.671468000000000000e+06,1.319000000000000000e+03,1.330000000000000000e+03,2.353000000000000000e+03
1.671488000000000000e+06,1.346000000000000000e+03,1.282000000000000000e+03,2.333000000000000000e+03
1.671508000000000000e+06,1.388000000000000000e+03,1.267000000000000000e+03,2.321000000000000000e+03
1.671528000000000000e+06,1.424000000000000000e+03,1.285000000000000000e+03,2.311000000000000000e+03
1.671548000000000000e+06,1.431000000000000000e+03,1.310000000000000000e+03,2.315000000000000000e+03
1.671568000000000000e+06,1.457000000000000000e+03,1.358000000000000000e+03,2.304000000000000000e+03
1.671588000000000000e+06,1.488000000000000000e+03,1.415000000000000000e+03,2.288000000000000000e+03
1.671608000000000000e+06,1.554000000000000000e+03,1.477000000000000000e+03,2.256000000000000000e+03
1.671628000000000000e+06,1.587000000000000000e+03,1.569000000000000000e+03,2.219000000000000000e+03
1.671648000000000000e+06,1.649000000000000000e+03,1.649000000000000000e+03,2.133000000000000000e+03
1.671668000000000000e+06,1.715000000000000000e+03,1.691000000000000000e+03,2.106000000000000000e+03
1.671688000000000000e+06,1.759000000000000000e+03,1.710000000000000000e+03,2.127000000000000000e+03
1.671708000000000000e+06,1.772000000000000000e+03,1.761000000000000000e+03,2.096000000000000000e+03
1.671728000000000000e+06,1.781000000000000000e+03,1.808000000000000000e+03,2.085000000000000000e+03
1.671748000000000000e+06,1.797000000000000000e+03,1.839000000000000000e+03,2.046000000000000000e+03
1.671768000000000000e+06,1.813000000000000000e+03,1.883000000000000000e+03,2.018000000000000000e+03
1.671788000000000000e+06,1.829000000000000000e+03,1.903000000000000000e+03,1.969000000000000000e+03
1.671808000000000000e+06,1.856000000000000000e+03,1.942000000000000000e+03,1.982000000000000000e+03
1.671828000000000000e+06,1.872000000000000000e+03,1.930000000000000000e+03,1.998000000000000000e+03
1.671848000000000000e+06,1.879000000000000000e+03,1.950000000000000000e+03,2.000000000000000000e+03
1.671868000000000000e+06,1.862000000000000000e+03,1.968000000000000000e+03,1.995000000000000000e+03
1.671888000000000000e+06,1.868000000000000000e+03,1.981000000000000000e+03,1.991000000000000000e+03
1.671908000000000000e+06,1.850000000000000000e+03,1.946000000000000000e+03,1.987000000000000000e+03
1.671928000000000000e+06,1.867000000000000000e+03,1.903000000000000000e+03,1.983000000000000000e+03
1.671948000000000000e+06,1.871000000000000000e+03,1.872000000000000000e+03,2.000000000000000000e+03
1.671968000000000000e+06,1.841000000000000000e+03,1.822000000000000000e+03,2.030000000000000000e+03
1.671988000000000000e+06,1.804000000000000000e+03,1.776000000000000000e+03,2.063000000000000000e+03
1.672008000000000000e+06,1.733000000000000000e+03,1.695000000000000000e+03,2.097000000000000000e+03
1.672028000000000000e+06,1.655000000000000000e+03,1.625000000000000000e+03,2.122000000000000000e+03
1.672048000000000000e+06,1.600000000000000000e+03,1.521000000000000000e+03,2.113000000000000000e+03
1.672068000000000000e+06,1.554000000000000000e+03,1.431000000000000000e+03,2.124000000000000000e+03
1.672088000000000000e+06,1.508000000000000000e+03,1.383000000000000000e+03,2.176000000000000000e+03
1.672108000000000000e+06,1.424000000000000000e+03,1.360000000000000000e+03,2.215000000000000000e+03
1.672128000000000000e+06,1.354000000000000000e+03,1.357000000000000000e+03,2.237000000000000000e+03
1.672148000000000000e+06,1.321000000000000000e+03,1.282000000000000000e+03,2.280000000000000000e+03
1.672168000000000000e+06,1.362000000000000000e+03,1.147000000000000000e+03,2.272000000000000000e+03
1.672188000000000000e+06,1.430000000000000000e+03,1.091000000000000000e+03,2.239000000000000000e+03
1.672208000000000000e+06,1.492000000000000000e+03,1.095000000000000000e+03,2.171000000000000000e+03
1.672228000000000000e+06,1.493000000000000000e+03,1.133000000000000000e+03,2.191000000000000000e+03
1.672248000000000000e+06,1.491000000000000000e+03,1.200000000000000000e+03,2.256000000000000000e+03
1.672268000000000000e+06,1.470000000000000000e+03,1.251000000000000000e+03,2.313000000000000000e+03
1.672288000000000000e+06,1.483000000000000000e+03,1.317000000000000000e+03,2.354000000000000000e+03
1.672308000000000000e+06,1.529000000000000000e+03,1.353000000000000000e+03,2.347000000000000000e+03
1.672328000000000000e+06,1.625000000000000000e+03,1.394000000000000000e+03,2.318000000000000000e+03
1.672348000000000000e+06,1.680000000000000000e+03,1.417000000000000000e+03,2.258000000000000000e+03
1.672368000000000000e+06,1.738000000000000000e+03,1.453000000000000000e+03,2.223000000000000000e+03
1.672388000000000000e+06,1.763000000000000000e+03,1.486000000000000000e+03,2.165000000000000000e+03
1.672408000000000000e+06,1.767000000000000000e+03,1.525000000000000000e+03,2.129000000000000000e+03
1.672428000000000000e+06,1.758000000000000000e+03,1.574000000000000000e+03,2.128000000000000000e+03
1.672448000000000000e+06,1.767000000000000000e+03,1.600000000000000000e+03,2.149000000000000000e+03
1.672468000000000000e+06,1.769000000000000000e+03,1.594000000000000000e+03,2.154000000000000000e+03
1.672488000000000000e+06,1.799000000000000000e+03,1.600000000000000000e+03,2.178000000000000000e+03
1.672508000000000000e+06,1.794000000000000000e+03,1.607000000000000000e+03,2.212000000000000000e+03
1.672528000000000000e+06,1.782000000000000000e+03,1.593000000000000000e+03,2.206000000000000000e+03
1.672548000000000000e+06,1.799000000000000000e+03,1.584000000000000000e+03,2.224000000000000000e+03
1.672568000000000000e+06,1.801000000000000000e+03,1.573000000000000000e+03,2.235000000000000000e+03
1.672588000000000000e+06,1.791000000000000000e+03,1.579000000000000000e+03,2.225000000000000000e+03
1.672608000000000000e+06,1.792000000000000000e+03,1.534000000000000000e+03,2.222000000000000000e+03
1.672628000000000000e+06,1.797000000000000000e+03,1.474000000000000000e+03,2.222000000000000000e+03
1.672648000000000000e+06,1.792000000000000000e+03,1.456000000000000000e+03,2.220000000000000000e+03
1.672668000000000000e+06,1.767000000000000000e+03,1.443000000000000000e+03,2.208000000000000000e+03
1.672688000000000000e+06,1.731000000000000000e+03,1.468000000000000000e+03,2.192000000000000000e+03
1.672708000000000000e+06,1.679000000000000000e+03,1.485000000000000000e+03,2.194000000000000000e+03
1.672728000000000000e+06,1.620000000000000000e+03,1.433000000000000000e+03,2.203000000000000000e+03
1.672748000000000000e+06,1.573000000000000000e+03,1.364000000000000000e+03,2.222000000000000000e+03
1.672768000000000000e+06,1.519000000000000000e+03,1.319000000000000000e+03,2.255000000000000000e+03
1.672788000000000000e+06,1.557000000000000000e+03,1.280000000000000000e+03,2.287000000000000000e+03
1.672808000000000000e+06,1.600000000000000000e+03,1.257000000000000000e+03,2.333000000000000000e+03
1.672828000000000000e+06,1.584000000000000000e+03,1.226000000000000000e+03,2.370000000000000000e+03
1.672848000000000000e+06,1.521000000000000000e+03,1.235000000000000000e+03,2.386000000000000000e+03
1.672868000000000000e+06,1.440000000000000000e+03,1.264000000000000000e+03,2.381000000000000000e+03
1.672888000000000000e+06,1.391000000000000000e+03,1.286000000000000000e+03,2.354000000000000000e+03
1.672908000000000000e+06,1.360000000000000000e+03,1.267000000000000000e+03,2.321000000000000000e+03
1.672928000000000000e+06,1.318000000000000000e+03,1.267000000000000000e+03,2.311000000000000000e+03
1.672948000000000000e+06,1.323000000000000000e+03,1.244000000000000000e+03,2.294000000000000000e+03
1.672968000000000000e+06,1.326000000000000000e+03,1.283000000000000000e+03,2.279000000000000000e+03
1.672988000000000000e+06,1.357000000000000000e+03,1.343000000000000000e+03,2.254000000000000000e+03
1.673008000000000000e+06,1.392000000000000000e+03,1.410000000000000000e+03,2.246000000000000000e+03
1.673028000000000000e+06,1.446000000000000000e+03,1.474000000000000000e+03,2.222000000000000000e+03
1.673048000000000000e+06,1.490000000000000000e+03,1.533000000000000000e+03,2.204000000000000000e+03
1.673068000000000000e+06,1.535000000000000000e+03,1.615000000000000000e+03,2.157000000000000000e+03
1.673088000000000000e+06,1.601000000000000000e+03,1.677000000000000000e+03,2.107000000000000000e+03
1.673114000000000000e+06,1.674000000000000000e+03,1.750000000000000000e+03,2.044000000000000000e+03
1.673128000000000000e+06,1.707000000000000000e+03,1.782000000000000000e+03,2.032000000000000000e+03
1.673148000000000000e+06,1.732000000000000000e+03,1.840000000000000000e+03,2.023000000000000000e+03
1.673168000000000000e+06,1.747000000000000000e+03,1.859000000000000000e+03,2.030000000000000000e+03
1.673188000000000000e+06,1.765000000000000000e+03,1.914000000000000000e+03,2.013000000000000000e+03
1.673208000000000000e+06,1.798000000000000000e+03,1.905000000000000000e+03,2.005000000000000000e+03
1.673228000000000000e+06,1.811000000000000000e+03,1.936000000000000000e+03,1.987000000000000000e+03
1.673248000000000000e+06,1.836000000000000000e+03,1.925000000000000000e+03,1.968000000000000000e+03
1.673268000000000000e+06,1.856000000000000000e+03,1.915000000000000000e+03,1.998000000000000000e+03
1.673288000000000000e+06,1.885000000000000000e+03,1.883000000000000000e+03,1.990000000000000000e+03
1.673308000000000000e+06,1.886000000000000000e+03,1.887000000000000000e+03,2.004000000000000000e+03
1.673328000000000000e+06,1.897000000000000000e+03,1.872000000000000000e+03,2.000000000000000000e+03
1.673348000000000000e+06,1.892000000000000000e+03,1.856000000000000000e+03,2.014000000000000000e+03
1.673368000000000000e+06,1.907000000000000000e+03,1.819000000000000000e+03,2.000000000000000000e+03
1.673388000000000000e+06,1.902000000000000000e+03,1.746000000000000000e+03,2.042000000000000000e+03
1.673408000000000000e+06,1.856000000000000000e+03,1.687000000000000000e+03,2.096000000000000000e+03
1.673428000000000000e+06,1.790000000000000000e+03,1.642000000000000000e+03,2.133000000000000000e+03
1.673448000000000000e+06,1.695000000000000000e+03,1.613000000000000000e+03,2.167000000000000000e+03
1.673468000000000000e+06,1.612000000000000000e+03,1.557000000000000000e+03,2.139000000000000000e+03
1.673488000000000000e+06,1.584000000000000000e+03,1.518000000000000000e+03,2.113000000000000000e+03
1.673508000000000000e+06,1.568000000000000000e+03,1.441000000000000000e+03,2.101000000000000000e+03
1.673528000000000000e+06,1.496000000000000000e+03,1.355000000000000000e+03,2.171000000000000000e+03
1.673548000000000000e+06,1.455000000000000000e+03,1.280000000000000000e+03,2.224000000000000000e+03
1.673568000000000000e+06,1.439000000000000000e+03,1.277000000000000000e+03,2.290000000000000000e+03
1.673588000000000000e+06,1.435000000000000000e+03,1.251000000000000000e+03,2.306000000000000000e+03
1.673608000000000000e+06,1.465000000000000000e+03,1.240000000000000000e+03,2.266000000000000000e+03
1.673628000000000000e+06,1.535000000000000000e+03,1.247000000000000000e+03,2.239000000000000000e+03
1.673648000000000000e+06,1.557000000000000000e+03,1.245000000000000000e+03,2.215000000000000000e+03
1.673668000000000000e+06,1.577000000000000000e+03,1.284000000000000000e+03,2.210000000000000000e+03
1.673688000000000000e+06,1.603000000000000000e+03,1.313000000000000000e+03,2.219000000000000000e+03
1.673708000000000000e+06,1.616000000000000000e+03,1.390000000000000000e+03,2.207000000000000000e+03
1.673728000000000000e+06,1.617000000000000000e+03,1.426000000000000000e+03,2.194000000000000000e+03
1.673748000000000000e+06,1.616000000000000000e+03,1.472000000000000000e+03,2.192000000000000000e+03
1.673768000000000000e+06,1.619000000000000000e+03,1.493000000000000000e+03,2.194000000000000000e+03
1.673788000000000000e+06,1.648000000000000000e+03,1.507000000000000000e+03,2.183000000000000000e+03
1.673808000000000000e+06,1.677000000000000000e+03,1.523000000000000000e+03,2.176000000000000000e+03
1.673828000000000000e+06,1.680000000000000000e+03,1.570000000000000000e+03,2.174000000000000000e+03
1.673848000000000000e+06,1.691000000000000000e+03,1.570000000000000000e+03,2.146000000000000000e+03
1.673868000000000000e+06,1.701000000000000000e+03,1.584000000000000000e+03,2.156000000000000000e+03
